Version,Dsetid,P040001,P040002,P040003,P040101,P041001,P041201,P041201a,P041202,P041203,P041204,P041204a,P041204b,P041204c,P041205,P041206,P041207,P041208,P041208a,P041209,P041210,P041211,P041212,P041213,P041214,P041214a,P041215,P041216,P044001,P044002,P044003,P044004,P044005,P044006,P044007,P044008,P044009,P044010,P044011,P044012,P044013a,P044013b,P044013c,P044014a,P044014b,P044014c,P044015a,P044015b,P044016,P044017,P044018,P044019,P044020,P044021,P044022,P044023,P044024,P044025,P044026,P044027,P044028,P044029,P044029a,P044029b,P044029c,P044101,P044102,P044103,P044104,P044105,P044106,P044107,P044108,P044201,P044401,P044402,P044403,P044404,P044405,P044406,P044407,P044408,P044409,P044410,P044411,P044412,P044413,P044414,P044415,P044416,P044417,P044418,P044419,P044420,P044421,P044422,P044423,P044424,P044425,P044426,P044427,P044428,P044429,P044430,P044431,P044432,P044433,P044434,P044435,P044436,P044437,P044438,P044439,P044440,P044441,P044442,P044443,P044444,P044445,P044446,P044447,P044448,P044449,P044450,P044451,P044452,P044453,P044454,P044455,P044456,P044457,P044458,P044459,P044460,P044461,P044462,P044463,P044464,P044465,P044466,P044467,P044468,P044501,P044502,P044503a,P044503b,P044503c,P044504a,P044504b,P044504c,P044505a,P044505b,P044505c,P044506,P044506a,P044506b,P045001,P045002,P045002a,P045003,P045003a,P045004,P045004a,P045004x,P045005,P045005a,P045005x,P045006,P045006a,P045006x,P045007,P045008,P045009,P045010,P045011,P045012,P045013,P045014,P045015,P045016,P045017,P045018,P045019,P045020,P045021,P045022,P045023,P045024,P045025,P045026,P045027,P045028,P045029,P045030,P045031,P045032,P045033,P045034,P045035,P045036,P045037,P045038,P045039,P045040,P045041,P045042,P045043,P045044,P045045a,P045045b,P045045x,P045046,P045047,P045047a,P045048x,P045049,P045049a,P045050,P045051,P045052,P045053,P045054x,P045054,P045055,P045056,P045057,P045058,P045058a,P045058b,P045058x,P045059,P045059a,P045060,P045061,P045062,P045063,P045064,P045065,P045066,P045067,P045068,P045069,P045070,P045071a,P045071b,P045071x,P045072,P045073,P045074a,P045074b,P045074x,P045075a,P045075b,P045075x,P045076,P045077,P045078,P045079,P045080a,P045080b,P045080x,P045081,P045082,P045083,P045084x,P045084a,P045085a,P045085b,P045085x,P045086,P045087,P045088,P045089,P045089x,P045090,P045091,P045091x,P045092,P045093,P045094,P045095,P045096,P045097,P045097a,P045097b,P045098,P045099,P045100,P045101,P045102,P045103,P045104,P045105,P045106,P045107,P045108,P045109,P045110,P045111,P045112,P045112x,P045113,P045113a,P045114,P045114x,P045115,P045115a,P045116,P045117,P045118,P045118a,P045118x,P045118b,P045119,P045120,P045121,P045122x,P045122,P045123a,P045123b,P045123x,P045124,P045125,P045126,P045127,P045128,P045129,P045130,P045131,P045132,P045133,P045134,P045135,P045136,P045137,P045138,P045139,P045140,P045141,P045142,P045143,P045144,P045145,P045146,P045147,P045148,P045149,P045150,P045151,P045152,P045153,P045154,P045155,P045156,P045157,P045158,P045159,P045160,P045161,P045162,P045163,P045164,P045165,P045166,P045167,P045168,P045169,P045170,P045171,P045172,P045173,P045173a,P045174,P045174a,P045174b,P045175,P045175a,P045175b,P045176,P045177,P045178x,P045179a,P045179b,P045180a,P045180b,P045180c,P045180x,P045181,P045182,P045183,P045184,P045185a,P045185b,P045185c,P045185x,P045186x,P045187,P045188x,P045188,P045189x,P045190x,P045191,P045192,P045193,P045201,P045202,P045203,P045204,P045205,P045206,P045206a,P045207a,P045207b,P045207c,P045207d,P045207e,P045209
2004NES_VERSION:2005MAY02,2004.S,627, 188,1353,0.6652,4,Arizona       ,AZ, 4,61, 3,AZ03, 403,6103,4, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 403, 404,7,1,1, 4,1,1,5,5,5,5,1,1,1031,1107, ,    ,    , ,    ,    , 47.8,3,1107, 5,18,20,1,1112,  , ,    ,1,5,5, , ,    ,1031,2,4,2,0,0, 0,1,2, 7, 9, 3, 5, 4,11, 1,10, 2, 6, 8,15,17,20, 4,12, 3,23,10, 6, 1, 2, 8,14,26, 7,21,11,18,24,16,13,19, 5, 9,25,22, 7, 9,13,11, 6, 5, 3, 8, 1,10, 4,12, 2,2,2,1,1,3,2,4,1, , , , ,1,2,2, ,1,1,24,21,0,0,0,1,0,1,4,1,4, 2,20,0,5,1,1,1,1,5,1,5,5,1,5,5,1,5, 10, 80, 20, 50, 80, 50, 90, 50,889, 50, 50, 80, 75, 50, 95, 25, 50, 50, 50, 50, 75, 75, 80, 40, 50, 40, 85, 50, 50, 75, 50, 50, 50, 50, 50, 75, 50, 50, ,4,1, ,1,  ,1,1,1,1, 1,5, ,1,1,1,2,1,2,1, ,0,1,1,1,5,5,5,5,5,5,5,1,1,3, ,1,1,1,1, ,1,1,1, ,1,3,1,3,1,1, ,1,1,1,2,1,5,1, ,5,5,5,5, ,3,3,5,4,5,1,5,1,1,2,2, ,2,1,3, , , ,4,7,6,7,1,3,4,1,1,1,5, , ,0,1,3,2,2,1,1,1,3,1,5,1,2,0, , ,0,0,1,3,5,6,7,6,3, , , , , ,3,5,3,3,3,1,1,5,3,5,5,1,2,1,5,5,3,2,1,5,5,1, ,1,1,1,5,1,1,1,5,1,5,5,2,1,1,5,1,2, ,1,5,5,1,1,  1,1,1,9, , ,89,1,5,5,1,40,  ,  ,40,1, ,1,1, 6, 6,1,5, 52,2,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,628, 946,1247,0.4727,4,California    ,CA, 6,71,33,CA33, 633,7133,4,23,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 633, 632,2,1,1, 1,1,1,5,5,5,5,1,1,1041,1105, ,    ,    , ,    ,    , 37.9,4,1105, 3,13,20,1,1112,  , ,    ,1,5,5, , ,    ,1041,2,6,2,0,0, 1,1,2, 4, 3,11,10, 9, 2, 1, 5, 8, 6, 7,25,13,15, 6,16,14,22, 1, 5,12,23,10, 3, 8, 7,17, 4,21, 9,19, 2,24,20,26,11,18,10, 5, 2, 6, 9,12, 1, 3, 7,11,13, 8, 4,1,2,2,1, , , , ,2,1,3,4,2,2,1,1, ,2,14,19,0,0,0,1,0,1,4,1,4, 0,10,0,1,1,7,1,3,1,1,1,1,1,1,1,5,2, 75, 50, 70, 50, 70, 55, 50, 80, 75, 50, 90, 75, 75, 70, 85, 60, 75, 70, 80, 50, 55, 65, 75, 65, 70, 90, 75, 75, 10, 70, 85, 80, 50, 75, 70, 50, 70, 75, ,4,1, ,1,  ,1,1,3,1, 3,5, ,1,1,5,1,1,3, ,1,4,5, ,5,1,5,5,5,5,5,5,3,3,3,1, ,1,1,1, ,1,1, ,3,3,3,1,1,3,1, ,1,1,1,2,2,1, ,1,1,1,5,5, ,3,1,5,2,3,5,5,1,1,2, ,2, , , ,2,3,2,5,6,3,5,1,3,2,1,5,2,1,1,1,1, , , , ,1,5,2,3,3,5,1,2,1, ,1,1,5,1,3,6,3,6,3,1,1,5,1,5,3, , , , , ,1,5,5,1,5,3,5,3,1,1,3,3,1,5,1,3,5,1, ,1,5,5,5,5,1,5,5,3,4,2,2,1,5,1,1,2,1,1,1,1,1,  4, , ,3,3, , 6,1,5,5,1,50,  ,  ,50,0,5,0, ,55,55,1,1, 60,1,2,2,1,3,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,629, 753,1046,1.1766,4,Washington    ,WA,53,73, 9,WA09,5309,7309,4,25,999,99999, ,9999.99,99999,99999,9999,5,999,99999,5309,5309,5,1,1, 2,1,1,5,5,5,5,1,1,1014,1105, ,    ,    , ,    ,    , 44.4,4,1105, 3,24,20,1,1112,  , ,    ,1,5,5, , ,    ,1014,1,4,2,0,0, 5,1,2, 3,10, 2, 1, 4, 9, 8,11, 6, 7, 5,24,21, 4, 1,19, 6,17, 7,25,20,15, 9,11,23,14,26, 5,16, 8,12, 2,13,10,22, 3,18,10, 3, 6,13, 7, 1,12, 2, 8,11, 9, 4, 5,1,1,1,2,3,4,2,1, , , , ,2,1,1,1, ,1,12,12,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,7,1,3,1,1,1,1,1,1,1,5,2, 90, 40, 60, 30, 45, 20, 60, 80,777, 40, 90, 30, 50, 30,100, 30, 80, 70, 60, 20, 30, 60, 90, 30, 90, 85, 95, 70, 50, 40, 90, 90, 10, 90, 30, 20, 90, 90, ,4,1, ,1,  ,1,1,3,1, 9,1,8,1,1,1,1,3,1,5, ,5,1,8,1,1,5,5,5,5,5,5,1,3,2,3, ,3,1,3,1, ,1,3, ,3,3,3,1,2, ,1,1,1,1,2,2,1, ,1,1,1,1,5, ,3,1,5,2,3,1,1,2,2,1,1, ,1,2,1, , , ,5,5,2,3,1,4,4,1,1,1,5, , ,0,1,1,2,1,1,1,1,3,3,5,3,1,1,5, ,2,0,1,3,3,1,5,1,3,1,1,1,1,3, , , , , ,3,5,5,5,5,3,5,3,1,1,1,3,1,5,1,5,1, ,1,1,1,5,1,5,1,5,5,2,4,2,2,1,5,1,1,1,1,1,1,1,2,  1,1,1,3,5, , 7,1,5,5,1,40,50,  ,45,1, ,1,2,15,15,1,5, 43,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,630,1433, 603,0.5553,4,Alabama       ,AL, 1,41, 7,AL07, 107,4107,3,37,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 107, 107,3,1,1, 1,1,1,5,5,5,5,1,1,1003,1103, ,    ,    , ,    ,    , 38.5,2,1103, 1, 3,20,1,1112,  , ,    ,1,5,5, , ,    ,1003,2,3,4,0,0, 1,1,2, 9, 7, 8,10, 2,11, 3, 6, 5, 4, 1,15, 5,18, 9, 2,22, 6,23,20,14, 3, 1, 4,16, 8,11,24,26,17,21,12, 7,10,25,13,19, 3,10, 1,11, 7,12, 5,13, 6, 4, 8, 2, 9,2,2,1,2,2,1,3,4, , , , ,2,2,2, ,1,1,12,21,0,0,0,0,0,0,1,1,1, 4,10,0,1,1,7,1,1,5,5,4,1,1,1,1,1,1, 60, 80, 60, 80, 80, 20, 50, 60, 20, 20, 60, 80, 50, 60, 60, 80, 60, 60, 60, 60, 50, 60, 80, 50, 50, 80, 80, 50, 20, 60, 50, 80, 60, 50, 50, 60, 80, 80, ,4,1, ,1,  ,1,1,1,5, 9,1,1,1,1,1,1,2,2,5, ,1,5, ,1,5,5,5,5,5,5,5,1,1,1, ,1,1,1,1, ,1,1,1, ,1,1,1,1,1, ,1,1,1,1,2,1,1,1, ,1,1,1,1,5,2,5, ,3,3,1,5,3,2,1,1, ,1,4,2, , , ,6,7,6,7,1,1,3,1,1,1,1,1,1,1, , , , ,5, ,3, ,3,5,3,2,0, , ,0,5,1,1,7,7,6,7,1, , , , , ,1,1,1,1,1,5,5,1,3,5,5,5,3,1,5,5,1,2,5,1,5,5,1, ,5,1,1,5,1,1,1,1,3,3,3,2,1,5,1,2, ,5, , ,3,1,  5, , ,1, ,3, 2,5,1,1,5,10,  ,  ,10,0,5,0, , 6, 6,5,1, 56,2,3,3,1,1,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,632,  62,1189,0.8492,2,Pennsylvania  ,PA,42,14, 6,PA06,4206,1406,1, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4206,4207,2,1,1, 2,1,1,5,5,5,5,1,1,1017,1105, ,    ,    , ,    ,    , 34.5,1,1105, 3,10,50,1,1112,  , ,    ,1,5,5, , ,    ,1017,2,2,2,0,0, 1,1,2, 1, 3, 2, 4, 9,10, 6, 8, 7, 5,11, 1,11,16, 5, 3, 2,25,13,23,18,24,22,20,21,14,10,12,15, 4, 6,17, 7, 9, 8,26,19,11,10, 5, 7, 9,13, 6, 2,12, 8, 3, 4, 1,1,1,2,1, , , , ,4,1,3,2,2,2,2,1, ,2,21,29,1,0,1,1,0,1,3,1,3, 0,20,0,1,1,4,1,3,1,1,1,1,5,2,1,5,2, 70, 30, 70, 30, 30, 10, 20, 80, 50, 50, 70, 20, 50, 50,100, 60, 80, 80, 60, 50, 40, 40, 70, 50, 80, 50,100, 50, 50, 70, 80, 80, 50, 80, 40, 50, 80, 80, ,3,5,1, ,  ,3, , , ,  , , ,1, , ,1,2,1,5, ,5,5, ,5,5,5,5,5,5,5,5,3,3,3,3, ,3,1,3,1, ,1, ,3,3,2,1,1,3,1, ,1,3,1,2,1,1,5, ,2,5,5,1,5,2,5, ,3,3,1,1,3,2,2, ,2, , , ,2,3,2,4,4,4,4,3,4,3,1,5,2,5, , ,0, , , , ,1,1,1,7,3,5,3,1,1,1, ,1,5,1,1,3,4,4,4,3,1,8,8,8,3, , , , , ,1,5,5,3,5,3,3,1,3,5,3,3,2,5,3,3,5,5, ,5,5,5,5,5,1,5,5,3,5,1,1,5, ,1,4, ,5, , ,1,1,  1,1,1,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, , 3, 3,1,1, 35,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,633, 343,1185,2.4420,2,Texas         ,TX,48,49,19,TX19,4819,4919,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4819,4819,3,1,1,39,1,1,5,5,5,5,1,1,1028,1215, ,    ,    , ,    ,    , 44.8,2,1215,44,34,50,1,1221,  , ,    ,1,5,5, , ,    ,1028,1,5,1,0,0, 1,5,1, 4, 2, 3, 5, 9,11, 6, 1, 8, 7,10,23,17,20,22,26,12,13,15,24, 4,21,11,18, 7, 1,19, 8, 3,10, 9,14,16,25, 5, 6, 2,12, 6, 3,13, 9, 4, 2, 8,11, 7,10, 1, 5,1,2,1,2,4,1,3,2, , , , ,1,2,1, ,2,2,46,82,0,1,1,0,0,0,1,2,2, 2, 3,9,1,1,3,1,3,1,1,1,1,1,1,1,1,1,100, 20, 90, 30, 25, 50, 20,100, 80, 65,100, 10,100, 70,100, 90,100,100,100, 40, 70,100,100, 60,100, 75,100, 60,  0,100,100, 90, 40,100, 60, 90, 90,100,1, ,1, ,1,  ,1,1,3,1, 2,1,5,4, , ,1,1,1,1, ,6,1,5,1,1,1,5,5,5,5,5,3,2,2,1, ,1,1,2, ,1,1,2, ,2,3,2,1,3, ,1,1,1,1,3,1,1,1, ,1,1,1,1,5,2,1,5,2,5,1,5,1,1,1,1, ,1,3,1, , , ,3,4,1,5,3,4,2,5,1,5,1,5,1,5, , , , ,1,1,1,3,3,3,3,1,1,1, ,1,5,1,1,1,2,6,2,1, , , , , ,5,5,1,5,3,3,5,1,1,5,5,5,2,3,5,3,1,1,5,1,1,1,5, ,1,1,1,1,1,1,5,5,3,4,2,2,1,5,1,1,2,1,1,1,1,1,  1,1,1,3,1, , 5,1,5,5,1,50,  ,  ,50,0,5,0, , 8, 1,1,1, 30,1,2,2,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,634,1230, 119,0.2175,4,Michigan      ,MI,26,23, 4,MI04,2604,2304,2, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2604,2604,2,1,1, 1,1,1,5,5,5,5,1,1,1012,1103, ,    ,    , ,    ,    , 38.6,1,1103, 1, 3,20,1,1112,  , ,    ,1,5,5, , ,    ,1012,1,4,2,0,0, 1,3,1, 8, 9, 3, 5, 6,11, 2, 1,10, 4, 7, 4,10, 1, 2,26,22,25,15,23, 3,18,21,12,11, 6, 5,24,13,17,19,16, 7, 9,20, 8,14, 9,12,13, 7, 4, 8,10, 1, 6,11, 3, 2, 5,2,1,2,2, , , , ,3,1,4,2,2,2,1,2, ,1,21,81,0,0,0,0,0,0,1,1,1, 3,20,0,1,1,7,1,1,5,1,5,5,5,4,5,1,5, 40, 90, 40, 70, 80, 40, 40, 70, 40, 70, 50, 40, 40, 60, 90, 60, 90, 70, 50, 60, 70, 40, 80, 70, 80, 50,100, 70, 70, 90, 80, 90, 50, 90, 70, 60, 90,100, ,4,1, ,1,  ,1,1,1,1,11,1,5,4, , ,2,2,2,1, ,0,5, ,5,5,5,5,5,5,5,5,3,3,3, ,3,3,1,3,1, ,1, ,1,1,3,1,1,3, ,1,1,3,1,4,2,1, ,5,2,1,1,5, ,3,3,5,4,5,1,5,2,1,2, ,2, , , ,3,3,2,3,3,2,3,3,5,4,1,1,1,1,1,1,1,1,3,1,3,1,5,2,7,3,5,3,2,5, ,1,5,0,1,1,4,2,6,2,3,1,5,1,5,3, , , , , ,5,5,1,5,5,5,5,2,3,5,3,3,1,1,5,5,1,5, ,1,1,1,1,1,1,5,1,3,4,2,2,1,5,1,1,1,1,1,1,3,1,  4, , ,1, ,3, 2,1,1,5,1,50,  ,  ,50,0,5,0, ,20,18,1,5, 65,1,3,3,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,635,1216,1090,0.9297,4,Wisconsin     ,WI,55,25, 4,WI04,5504,2504,2, 9,999,99999, ,9999.99,99999,99999,9999,5,999,99999,5504,5504,2,1,1, 2,1,1,5,5,5,5,1,1,1005,1103, ,    ,    , ,    ,    , 43.0,2,1103, 1, 3,20,1,1112,  , ,    ,1,5,5, , ,    ,1005,1,4,9,0,0, 1,1,2, 5, 6, 7, 9, 1,10,11, 4, 3, 2, 8,10, 3,13,15, 4, 9,21, 8,25,14, 7,23,22,17, 1,16,18,20,26,11, 2,19,24,12, 5, 6,12, 4, 9,13, 7, 8,10, 6, 5, 2, 3,11, 1,2,2,2,1, , , , ,4,2,1,3,1,1,2,2, ,1,55,12,0,0,0,0,0,0,1,1,1, 1, 2,1,1,1,7,1,1,5,1,5,1,1,1,5,1,5,  1,100, 13, 75,100,  1,100, 25,  2, 25, 25, 90,  5,  2, 85,  2, 80, 90, 40, 75, 80,  2, 90, 80, 80, 75, 90, 50, 50, 80, 80, 80, 75, 80, 50, 80, 50, 90,1, ,1, ,1,  ,1,1,1,1, 4,1,1,1,1,1,1,2,2,1, ,0,5, ,1,5,5,5,5,5,5,5,1,1,3, ,1,1,1,1, ,3,3, ,1,1,2,1,1,3,1, ,1,1,1,2,1,1,5, ,2,5,5,3,1,5,3,5,4,3,1,5,2,2,4, ,4, , , ,4,1,4,0,3,4,3,1,4,2,1,1,1,5, , ,0,1,3,1,1,1,5,2,3,3,5,5,1,5,1, ,5,5,1,3,4,1,5,1,1,1,1,1,1,3, , , , , ,1,1,3,1,5,1,1,3,1,1,3,1,3,5,1,5,5,1, ,5,1,5,1,5,1,5,1,2,5,1,1,1,5,1,1,1,1,5,5,1,2,  4, , ,1, ,3, 2,5,1,5,1,50,  ,  ,50,0,5,0, ,35,35,1,5, 68,1,3,3,1,2,3,5,70,  ,  ,  ,  ,1
2004NES_VERSION:2005MAY02,2004.S,636, 247,1250,0.5530,4,Connecticut   ,CT, 9, 1, 3,CT03, 903, 103,1,31,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 903, 903,7,1,1, 1,1,1,5,5,5,5,1,1,1026,1104, ,    ,    , ,    ,    , 44.7,1,1104, 2, 6,20,1,1112,  , ,    ,1,5,5, , ,    ,1026,2,5,2,0,0, 3,2,2, 2, 4, 6,11, 3, 9, 5, 7, 1, 8,10,20, 6,24,18,19, 3,21, 9, 1,17,26,12,11,22,15,16,10,23,25, 4, 7,13, 5, 8, 2,14,11, 4, 9, 5, 2, 8,12, 6, 1,13, 3,10, 7,2,1,1,2,1,4,2,3, , , , ,2,1,2, ,2,1,12,12,0,0,0,0,0,0,1,1,1, 1,30,0,1,5, ,1,1,5,1,5,8, , ,5,1,5, 50,888, 10, 10,777, 50, 10, 50,777,888,  2, 90, 50,  0,100,  0,100,888, 50,  0,  2,  0,888,  0,100, 10, 10,  0,  0,  0, 10,888,  1,100, 10,  0,100,100,5, ,5,1, ,  ,3, , , ,  , , ,1, , ,5,1,5, ,8,3,5, ,1,1,5,5,5,5,5,5,1,1,8, ,1,1,1,1,1, ,1,1, ,1,2,1,1,1, ,1,1,1,1,1,2,5, ,1,5,8,1,1,1,1,3,1,5,8,1,3,2,2,3,3, ,1,2,1, , , ,0,7,7,7,1,5,9,5,1,5,1,1,1,1,1,1,1,1,1,1,1,7,5,5,1,2,0, , ,0,0,0,1,0,7,3,7,1, , , , , ,1,1,1,1,1,8,5,1,3,1,1,1,2,1,1,1,1,3,5,5,5,5, ,5,1,1,5,5,5,1,5,1,1,4,3,3,1,5,1,1,2,1,1,1,1,1,  1,1,5,3,1, , 5,1,5,5,1,80,  ,  ,80,0,5,0, ,13, 5,5,5, 44,1,2,1,1,3,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,637, 122, 193,0.9821,4,Pennsylvania  ,PA,42,14,11,PA11,4211,1411,1, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4211,4211,4,1,1, 1,1,1,5,5,5,5,1,1,1014,1104, ,    ,    , ,    ,    , 36.1,1,1104, 2,10,20,1,1112,  , ,    ,1,5,5, , ,    ,1014,1,4,2,0,0, 5,1,2, 4, 1, 2,11, 7, 9, 3, 6,10, 8, 5, 8, 9,23, 1,26, 4,14, 7,22,18,12,15, 5,11,16, 3,10,19,17,25, 6,13,20, 2,21,24,13, 3, 8, 6, 1, 7,10, 2,12, 5,11, 9, 4,1,2,1,1, , , , ,2,4,1,3,1,2,1, ,1,1,14,29,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,7,1,3,1,1,1,1,1,1,1,1,1, 90, 30, 90, 10, 10, 50, 10, 90, 80, 10,100,  0, 50, 60,100, 75, 50, 75, 75, 10, 60, 50, 50, 40, 50, 60, 90, 50, 50, 75, 50, 75, 40, 50, 30, 60, 50, 50,1, ,1, ,1,  ,1,1,3,1, 1,8, ,1,1,5,1,1,1,1, ,6,1,5,1,1,1,1,1,5,5,5,3,3,2,1, ,1,1,3, ,1,1,3, ,3,3,3,1,3,1, ,1,3,1,3,1,1,1, ,1,1,1,1,5,2,1,5,2,3,1,5,1,1,1, ,1, , , ,1,4,2,5,5,1,5,3,4,2,1,5,2,1,5,5,4,5, ,2,4,5, ,3, ,1,3,3,2,1, ,1,1,5,1,1,2,2,6,3,3, , , , , ,3,3,1,3,3,5,5,1,1,5,3,5,2,3,5,1,1,2,1,5,5,5,5, ,5,5,1,5,1,1,5,5,3,4,2,2,1,3,1,3, ,5, , ,1,1,  1,1,1,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,42,11,1,5, 42,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,638, 349, 616,1.0140,4,Texas         ,TX,48,49,15,TX15,4815,4915,3,41,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4815,4815,8,1,1,33,1,1,5,5,5,5,1,1,1015,1129, ,    ,    , ,    ,    , 41.7,2,1129,27,16,50,1,1209,  , ,    ,1,5,5, , ,    ,1015,1,5,1,0,0, 1,2,1, 9, 3, 6, 4, 8, 2, 1, 7,11, 5,10,16,24,13,11, 3,21,14, 6, 7,22,12, 8,10,18, 2, 1,25,19,26, 4,23,20, 9, 5,15,17,13, 5, 1, 6,11, 9, 2, 3, 4, 7,10,12, 8,1,1,1,2, , , , ,3,4,1,2,1,2,2, ,1,2,46,82,0,0,0,0,0,0,1,1,1, 1,70,9,1,1,3,1,3,1,5,2,1,1,1,1,5,2, 85, 45, 80, 45, 45, 40, 80, 90, 60, 50, 90, 75, 75, 60, 85, 75, 70, 80, 80, 45, 45, 45, 75, 50, 80, 60, 50, 45, 50, 80, 70, 70, 60, 80, 50, 80, 60, 90, ,4,1, ,1,  ,1,1,3,1, 1,8, ,4, , ,1,2,1,5, ,5,5, ,1,1,5,5,5,5,5,5,3,1,3,1, ,1,1,3,1, ,1,1, ,1,2,3,3,3, ,1,1,3,1,2,2,1, ,5,2,1,1,5, ,3,5, ,3,3,5,5,2,2,2, ,2, , , ,2,4,2,5,7,3,6,1,3,3,8, , ,5, , ,0,1,3,2,3,1,5,2,7,1,1,3,1,1,1, ,1,5,1,1,3,4,6,2,5, , , , , ,3,3,1,5,3,5,5,3,1,5,3,5,3,3,1,3,1,1,1,5,5,1, ,1,5,5,5,5,1,1,5,5,3,4,3,2,1,3,1,3, ,5, , ,4,1,  1,5,1,3,5, , 7,1,5,5,1,40,  ,  ,40,1, ,1,1,14, 6,1,5, 39,1,1,1,1,1,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,639, 785,1592,0.2912,4,Illinois      ,IL,17,21, 6,IL06,1706,2106,2,16,999,99999, ,9999.99,99999,99999,9999,5,999,99999,1702,1702,1,1,1,24,1,1,5,5,5,5,1,1,1030,1129, ,    ,    , ,    ,    , 65.5,2,1129,27,24,20,1,1209,30,1,1221,1,5,5, , ,    ,1030,2,4,1,0,0, 1,1,1, 7, 1, 5, 9,10,11, 6, 8, 2, 4, 3, 7, 2,25,24, 9,13, 5,18,17, 3,11,12, 6,21,26, 8, 1,19,20,16,10,15,22,14, 4,23, 8, 3, 4, 1, 7,12,11, 9, 2, 6,13,10, 5,1,2,1,1,1,4,2,3, , , , ,2,1,1,2, ,1,21,65,0,1,1,0,1,1,1,3,3, 1, 1,0,1,1,1,1,1,8, , ,5,5,4,5,1,5, 60, 50,888, 70, 60, 30, 70, 70,888, 30, 40, 60, 50, 40, 60, 50, 60, 50,888, 40, 40, 20,888, 40, 50, 40, 60, 40,888, 40, 40, 40, 60, 40, 40, 40, 60, 50,1, ,1, ,1,  ,1,1,1,5, 7,1,8,1,1,1,2,1,2,1, ,0,5, ,5,5,1,5,5,1,1,5,3,1,2,3, ,3,1,8, ,1,1,3, ,3,2,3,1,2,1, ,1,1,1,1,2,5, ,1,5,8,8,8, , ,5, ,3,3,1,1,1,2,3,3, ,2,3,3, , , ,0,8,8,8,1,8,4,1,5,2,1,5,1,5,5, ,1,2,1,1,1,7,1,5,8,1,7, , ,7,0,0,3,0,8,5,5,3,1,1,8,1,3, , , , , ,1,1,5,1,5,1,1,3,1,1,3,3,2,5,5,5,1,1, ,1,1,5,1,1,1,5,5,4,4,1,2,1,3,1,2, ,1,1,1,2,1,  4, , ,1, ,5, 3,5,1,5,5,50,  ,  ,50,0,5,0, , 0, 0,1,5, 82,2,3,4,1,3,1,5,80,  ,  ,  ,  ,1
